"year","state","district","otherPct","id","INC","winner","open","challenged","demExpenditures","repExpenditures","otherExpenditures","midterm","cookPVI","presParty","presINCsameParty","prevPresR","prevPresD","prevPresINC","yrsINCpartyControl","termsDemControl","termsRepControl","age25to44","age65andover","raceWhite","raceBlackOrAfricanAmerican","raceAmericanIndianAndAlaskaNative","raceAsian","raceNativeHawaiianAndOtherPacificIslander","RaceSomeOtherRace","raceTwoOrMoreRaces","raceHispanicOrLatino","unemploymentRate","deltaUnemploymentRate","medianHouseholdIncome","percentDeltaMedianHouseholdIncome","percentBelowPovertyLevel","INCdwNom","sabato","sabatoNum","weightedPVI","incWin","thirdParty","midtermEffect","ideologyEffect","incExpenditures","nincExpenditures","incExpDiff","dExpDiff","logIncExp","PVIeffect","dPct2","rPct2","dWin","logNincExp","incPct2","sabatoScore","polls","dSwing","prevElectionDem","Prev2ElectionDem","Prev2ElectionDemDiff","OpenInc","midPres","prevElectionDemDiff","prevElectionDemDiffSwing","logDemExp","logRepExp","logDemContDiff","ideologyEffectDem","crossPressure"
"2018","IL","10",NA,"2018IL10","D",NA,0,1,0,1359735.57,0,"1",-10,"R","-1",21.4,75.4,75.4,0,1,0,25,13.4,75.8,6.7,0.2,10.1,0,4.7,2.5,22.5,3.5,-1.5,74971,-0.040188873,6.4,-0.163,"D",-5,-15,NA,NA,"-1",1.63,0,1359735.57,-14.1228015404208,-1359735.57,0,10,NA,NA,"NA",14.1228015404208,NA,5,5.8,6.9,0.52478962,0.487024924,-0.012975076,"D","R",0.02478962,0.0377646959999999,0,14.1228015404208,-14.1228015404208,-1.63,0
"2018","IL","11",NA,"2018IL11","D",NA,0,1,0,106643.27,0,"1",-9,"R","-1",21.4,75.4,75.4,2,3,0,28.2,10.6,65.6,11.1,0.3,7.5,0,12.4,3.1,26.7,3.4,-2.2,72198,-0.056012632,6.9,-0.224,"D",-5,-14,NA,NA,"-1",2.016,0,106643.27,-11.5772539953113,-106643.27,0,9,NA,NA,"NA",11.5772539953113,NA,5,5.8,6.9,0.598505814,0.534619588093283,0.0346195880932831,"D","R",0.098505814,0.0638862259067169,0,11.5772539953113,-11.5772539953113,-2.016,0
"2018","IL","12",NA,"2018IL12","R",NA,0,1,14728.01,581331.46,7665.64,"1",5,"R","1",21.4,75.4,21.4,3,0,2,25.3,15.6,78.9,16.8,0.2,1.2,0,0.6,2.3,3.2,4,-1.3,47430,-0.05085389,11.7,0.259,"R Toss-up",1,-5,NA,NA,"1",1.295,581331.46,14728.01,3.67550379506622,-566603.45,13.2730780924882,5,NA,NA,"NA",9.59757429742203,NA,1,5.8,6.9,0.42238734154179,0.443966083413803,-0.0560339165861975,"R","R",-0.0776126584582096,-0.0215787418720121,9.59757429742203,13.2730780924882,-3.67550379506622,1.295,1
"2018","IL","13",NA,"2018IL13","R",NA,0,1,1580010.83,0,0,"1",3,"R","1",21.4,75.4,21.4,21,0,20,24.5,14.7,81.3,11.3,0.2,3.7,0,0.7,2.8,3.3,3.5,-1.6,49758,-0.032778649,10.6,0.296,"Likely R",3,-6,NA,NA,"1",0.888,0,1580010.83,-14.2729428923169,1580010.83,0,3,NA,NA,"NA",14.2729428923169,NA,3,5.8,6.9,0.402695037,0.413440686,-0.086559314,"R","R",-0.097304963,-0.010745649,14.2729428923169,0,14.2729428923169,0.888,1
"2018","IL","14",NA,"2018IL14","R",NA,0,1,758363.7,582263.47,0,"1",5,"R","1",21.4,75.4,21.4,5,0,4,24.6,12,87.7,3.2,0.1,4.3,0,2.5,2.1,11.7,3.4,-1.4,90345,-0.069688417,5.3,0.49,"Likely R",3,-5,NA,NA,"1",2.45,582263.47,758363.7,-0.264239644175492,176100.23,13.2746800393055,5,NA,NA,"NA",13.538919683481,NA,3,5.8,6.9,0.404310251,0.345862395,-0.154137605,"R","R",-0.095689749,0.058447856,13.538919683481,13.2746800393055,0.264239644175492,2.45,1
"2018","IL","15",NA,"2018IL15","R",NA,0,1,45070,0,0,"1",21,"R","1",21.4,75.4,21.4,21,0,20,23.8,17.5,92.9,4.3,0.2,0.7,0,0.4,1.5,2.7,3.3,-1.5,49927,-0.039177199,10.4,0.371,"R",5,6,NA,NA,"1",7.791,0,45070,-10.7159943031466,45070,0,21,NA,NA,"NA",10.7159943031466,NA,5,5.8,6.9,0,0.250768274,-0.249231726,"R","R",-0.5,-0.250768274,10.7159943031466,0,10.7159943031466,7.791,0
"2018","IL","16",NA,"2018IL16","R",NA,0,1,446648.71,62184.51,0,"1",8,"R","1",21.4,75.4,21.4,14,0,13,23.6,16.4,90.4,3.8,0.2,1.4,0,2.2,2,8.9,4.1,-1.7,57182,-0.038578574,8.4,0.27,"R",5,-3,NA,NA,"1",2.16,62184.51,446648.71,-1.97165262646288,384464.2,11.0378772933889,8,NA,NA,"NA",13.0095299198518,NA,5,5.8,6.9,0,0.293787236,-0.206212764,"R","R",-0.5,-0.293787236,13.0095299198518,11.0378772933889,1.97165262646288,2.16,1
"2018","IL","17",NA,"2018IL17","D",NA,0,1,0,584527.96,0,"1",-2,"R","-1",21.4,75.4,75.4,2,3,0,23.9,17.1,82,11.5,0.2,1.4,0,2.2,2.7,8.9,4.7,-1.1,45360,-0.027425044,13.5,-0.235,"D",-5,-10,NA,NA,"-1",0.47,0,584527.96,-13.2785616052879,-584527.96,0,2,NA,NA,"NA",13.2785616052879,NA,5,5.8,6.9,0.601457622,0.554616368845914,0.0546163688459145,"D","R",0.101457622,0.0468412531540855,0,13.2785616052879,-13.2785616052879,-0.47,0
"2018","IL","18",NA,"2018IL18","R",NA,0,1,44335.28,610086.8,0,"1",15,"R","1",21.4,75.4,21.4,21,0,20,24.3,16.9,90.8,3.7,0.2,2.6,0,0.6,2,2.6,3.2,-0.7,60857,-0.013819281,6.1,0.452,"R",5,2,NA,NA,"1",6.78,610086.8,44335.28,2.62179957772574,-565751.52,13.3213581602182,15,NA,NA,"NA",10.6995585824924,NA,5,5.8,6.9,0.277959715,0.252804572,-0.247195428,"R","R",-0.222040285,0.025155143,10.6995585824924,13.3213581602182,-2.62179957772574,6.78,0
"2018","IN","1",NA,"2018IN1","D",NA,0,1,613438.55,15391.8,0,"1",-8,"R","-1",41.5,54.1,54.1,18,19,0,25.2,14.6,69.9,19.2,0.3,1.3,0,6.7,2.5,15,3.6,-2.4,56370,-0.075199574,10.4,-0.402,"D",-5,-7,NA,NA,"-1",3.216,613438.55,15391.8,3.68518185866427,598046.75,13.3268370052711,8,NA,NA,"NA",9.64165514660681,NA,5,5.8,6.9,1,0.629303891109696,0.129303891109696,"D","R",0.5,0.370696108890304,13.3268370052711,9.64165514660681,3.68518185866427,-3.216,0
"2018","IN","2",NA,"2018IN2","R",NA,0,1,1635141.46,813442.01,0,"1",11,"R","1",59.3,36.1,59.3,4,0,3,24.3,14.9,86.7,6.9,0.4,1.2,0.1,2.3,2.4,9.1,3.9,-1.2,51292,-0.085529907,9.6,0.446,"Likely R",3,12,NA,NA,"1",4.906,813442.01,1635141.46,-0.698209342145526,821699.45,13.6090311478707,11,NA,NA,"NA",14.3072404900162,NA,3,5.8,6.9,0.383829442631827,0.393772180257025,-0.106227819742975,"R","R",-0.116170557368173,-0.00994273762519837,14.3072404900162,13.6090311478707,0.698209342145526,4.906,0
"2018","IN","3",NA,"2018IN3","R",NA,0,1,188870.57,407249.6,70.61,"1",18,"R","1",65.1,30.1,65.1,9,0,8,24.6,14.2,88.1,6,0.2,2,0,1.4,2.4,5.9,2.9,-1.9,51453,-0.041552485,9.7,0.676,"R",5,18,NA,NA,"1",12.168,407249.6,188870.57,0.7683614605084,-218379.03,12.9171839997597,18,NA,NA,"NA",12.1488225392513,NA,5,5.8,6.9,0.246731855347907,0.288901157204502,-0.211098842795498,"R","R",-0.253268144652093,-0.0421693018565952,12.1488225392513,12.9171839997597,-0.7683614605084,12.168,0
"2018","IN","4",NA,"2018IN4","R",NA,1,1,62680.35,794912.56,0,"1",17,"R","1",64.3,30.2,64.3,13,0,12,24.6,14.1,90,3.7,0.2,2.8,0,1.6,1.7,5.8,3.1,-1.2,53996,-0.037762056,7.8,0.6,"R",5,17,NA,NA,"1",10.2,794912.56,62680.35,2.54016942395657,-732232.21,13.5859886581652,17,NA,NA,"NA",11.0458192342087,NA,5,5.8,6.9,0.320481673932298,0.331254312,-0.168745688,"Open","R",-0.179518326067702,-0.0107726380677017,11.0458192342087,13.5859886581652,-2.54016942395657,10.2,0
"2018","IN","5",NA,"2018IN5","R",NA,0,1,36439.41,621752.35,0,"1",9,"R","1",53.1,41.3,53.1,14,0,13,26.9,13.6,84.7,8.1,0.1,3.3,0,1.2,2.5,4.2,2.5,-1.5,67461,-0.069032478,7.3,0.376,"R",5,8,NA,NA,"1",3.384,621752.35,36439.41,2.83686514698611,-585312.94,13.3402987496688,9,NA,NA,"NA",10.5034336026827,NA,5,5.8,6.9,0.358216426970633,0.320938122588724,-0.179061877411276,"R","R",-0.141783573029367,0.0372783043819088,10.5034336026827,13.3402987496688,-2.83686514698611,3.384,0
"2018","IN","6",NA,"2018IN6","R",NA,1,1,19656.31,951226.67,0,"1",18,"R","1",67.7,27.4,67.7,19,0,18,23.5,16.2,93.2,2.5,0.2,1.3,0,1.2,1.6,2.6,2.8,-2.3,51033,-0.075539357,9.7,0.565,"R",5,19,NA,NA,"1",10.17,951226.67,19656.31,3.87930415520979,-931570.36,13.7655087135067,18,NA,NA,"NA",9.88620455829689,NA,5,5.8,6.9,0.278512533144684,0.308126150775182,-0.191873849224818,"Open","R",-0.221487466855316,-0.0296136176304983,9.88620455829689,13.7655087135067,-3.87930415520979,10.17,0
"2018","IN","7",NA,"2018IN7","D",NA,0,1,601228.18,8866.65,0,"1",-11,"R","-1",36.2,59,59,7,8,0,29.2,10.6,59.8,29.5,0.3,2.7,0,4.7,2.9,10.8,4.2,-3.4,41429,-0.0682855,16,-0.428,"D",-5,-11,NA,NA,"-1",4.708,601228.18,8866.65,4.2165663697358,592361.53,13.3067314719439,11,NA,NA,"NA",9.09016510220812,NA,5,5.8,6.9,0.626896230171695,0.567183605825123,0.0671836058251228,"D","R",0.126896230171695,0.0597126243465724,13.3067314719439,9.09016510220812,4.2165663697358,-4.708,0
"2018","IN","8",NA,"2018IN8","R",NA,0,1,135838.25,818445.36,0,"1",15,"R","1",64.6,30.9,64.6,5,0,4,24.1,16,92.1,4,0.2,0.9,0.1,0.7,2,2.3,2.6,-1.3,50261,-0.072024035,9,0.39,"R",5,16,NA,NA,"1",5.85,818445.36,135838.25,1.79593565880297,-682607.11,13.6151631391315,15,NA,NA,"NA",11.8192274803285,NA,5,5.8,6.9,0.331778880263366,0.372638531381757,-0.127361468618243,"R","R",-0.168221119736634,-0.0408596511183909,11.8192274803285,13.6151631391315,-1.79593565880297,5.85,0
"2018","IN","9",NA,"2018IN9","R",NA,0,1,1104478.12,542002.14,0,"1",13,"R","1",61.1,34.2,61.1,5,0,4,25.2,14.4,91.8,2.8,0.3,2.2,0,1,1.9,3.2,3.1,-1.4,55078,-0.079178619,7.8,0.462,"Likely R",3,14,NA,NA,"1",6.006,542002.14,1104478.12,-0.711857323419014,562475.98,13.2030270737629,13,NA,NA,"NA",13.914884397182,NA,3,5.8,6.9,0.427664405358631,0.351293020993726,-0.148706979006274,"R","R",-0.0723355946413688,0.076371384364905,13.914884397182,13.2030270737629,0.711857323419014,6.006,0
"2018","IA","1",NA,"2018IA1","R",NA,0,1,415603.63,221137.54,0,"1",-1,"R","1",48.7,45.2,48.7,3,0,2,23.5,16.5,91.4,3.6,0.4,1.5,0.1,1.1,1.9,3.8,2.6,-0.7,57402,-0.05877844,7.5,0.516,"R Toss-up",1,0,NA,NA,"1",-0.516,221137.54,415603.63,-0.630945016742769,194466.09,12.3065446619221,-1,NA,NA,"NA",12.9374896786649,NA,1,5.8,6.9,0.461034176,0.488548218137623,-0.0114517818623768,"R","R",-0.038965824,-0.0275140421376232,12.9374896786649,12.3065446619221,0.630945016742769,-0.516,1
"2018","IA","2",NA,"2018IA2","D",NA,0,1,517569.02,547739.51,0,"1",-1,"R","-1",49.1,45,45,7,6,0,24.5,15.8,90.1,4,0.2,2.2,0,1.3,2.1,5.4,2.6,-0.8,52150,-0.01704698,9.2,-0.276,"D",-5,0,NA,NA,"-1",0.276,517569.02,547739.51,-0.0566568325687644,-30170.49,13.1569000993167,1,NA,NA,"NA",13.2135569318854,NA,5,5.8,6.9,0.537022406,0.525607762986723,0.0256077629867228,"D","R",0.037022406,0.0114146430132771,13.1569000993167,13.2135569318854,-0.0566568325687644,-0.276,-1
"2018","IA","3",NA,"2018IA3","R",NA,0,1,2216985.93,408419.09,0,"1",1,"R","1",48.5,45,48.5,4,0,3,27.2,13.6,89.2,4.1,0.3,2.9,0.1,1.2,2.2,6.6,3,-0.7,62323,-0.060619675,6.1,0.443,"R Toss-up",1,1,NA,NA,"1",0.443,408419.09,2216985.93,-1.69160803719557,1808566.84,12.9200515560314,1,NA,NA,"NA",14.611659593227,NA,1,5.8,6.9,0.426339506922947,0.444564296353245,-0.0554357036467546,"R","R",-0.0736604930770532,-0.0182247894302986,14.611659593227,12.9200515560314,1.69160803719557,0.443,0
"2018","IA","4",NA,"2018IA4","R",NA,0,1,1135303.45,550690.29,0,"1",11,"R","1",60.9,33.5,60.9,13,0,12,22,17.6,92.9,1.5,0.5,1.9,0.1,1.5,1.6,6.5,2.4,-0.5,53335,-0.066466673,7.5,0.616,"Likely R",3,12,NA,NA,"1",6.776,550690.29,1135303.45,-0.723481751922142,584613.16,13.2189296588916,11,NA,NA,"NA",13.9424114108138,NA,3,5.8,6.9,0.386065351,0.383179946318887,-0.116820053681113,"R","R",-0.113934649,0.00288540468111292,13.9424114108138,13.2189296588916,0.723481751922142,6.776,0
"2018","KS","1",NA,"2018KS1","R",NA,0,1,51950.81,516106.32,0,"1",24,"R","1",69.3,24.3,69.3,21,0,20,23.8,15.4,88.3,3,0.5,1.6,0.1,3.6,2.8,15.4,2.9,-0.5,48156,-0.024898247,7.5,0.496,"R",5,24,NA,NA,"1",11.904,516106.32,51950.81,2.29599817022016,-464155.51,13.154070007334,24,NA,NA,"NA",10.8580718371139,NA,5,5.8,6.9,0,0.320320727,-0.179679273,"R","R",-0.5,-0.320320727,10.8580718371139,13.154070007334,-2.29599817022016,11.904,0
"2018","KS","2",NA,"2018KS2","R",NA,1,1,664914.34,1263672.4,0,"1",10,"R","1",55.8,37.4,55.8,6,0,5,23.8,15.6,87.5,4.4,1.4,1.5,0.1,1.2,4,6.3,2.7,-1.3,51778,-0.057167137,8.3,0.524,"R Toss-up",1,10,NA,NA,"1",5.24,1263672.4,664914.34,0.642118430962629,-598758.06,14.0495334342256,10,NA,NA,"NA",13.4074150032629,NA,1,5.8,6.9,0.347124943330369,0.403682345232699,-0.0963176547673015,"Open","R",-0.152875056669631,-0.0565574019023292,13.4074150032629,14.0495334342256,-0.642118430962629,5.24,0
"2018","KS","3",NA,"2018KS3","R",NA,0,1,1960321.58,10641.42,0,"1",4,"R","1",46,47.2,46,5,0,4,27.8,12.4,81.4,8.6,0.4,4.3,0.1,2.1,3.1,11.6,2.9,-1.2,71562,-0.070386518,6.4,0.56,"R Toss-up",1,3,NA,NA,"1",2.24,10641.42,1960321.58,-5.216016418654,1949680.16,9.27260318064328,4,NA,NA,"NA",14.4886195992973,NA,1,5.8,6.9,0.441662193760749,0.399791143,-0.100208857,"R","R",-0.058337806239251,0.041871050760749,14.4886195992973,9.27260318064328,5.216016418654,2.24,0
"2018","KS","4",NA,"2018KS4","R",NA,0,1,110859.47,1123566.13,0,"1",15,"R","1",60.2,33,60.2,13,0,12,25.2,14.2,83.7,6.9,1,3.3,0,1.7,3.3,11.9,3.2,-1.1,52054,-0.027087256,9.5,0.66,"R",5,15,NA,NA,"1",9.9,1123566.13,110859.47,2.31599145705507,-1012706.66,13.9320191196013,15,NA,NA,"NA",11.6160276625463,NA,5,5.8,6.9,0.325404164915563,0.333389382,-0.166610618,"R","R",-0.174595835084437,-0.00798521708443728,11.6160276625463,13.9320191196013,-2.31599145705507,9.9,0
"2018","KY","1",NA,"2018KY1","R",NA,0,1,11881.15,227328.79,0,"1",23,"R","1",72.4,23.9,72.4,13,0,12,23.8,16.9,89.4,7,0.2,0.6,0.1,0.7,2,2.8,3.1,-1.6,40253,-0.028445085,14.6,0.623,"R",5,24,NA,NA,"1",14.329,227328.79,11881.15,2.9513645085524,-215447.64,12.3341570615258,23,NA,NA,"NA",9.38279255297335,NA,5,5.8,6.9,0.273582284,0.268770761,-0.231229239,"R","R",-0.226417716,0.00481152299999998,9.38279255297335,12.3341570615258,-2.9513645085524,14.329,0
"2018","KY","2",NA,"2018KY2","R",NA,0,1,92807.62,926159.11,0,"1",19,"R","1",67.5,27.6,67.5,13,0,12,24.7,14.6,89.5,5.5,0.2,1.3,0.1,1,2.3,3.2,3.3,-1.7,49960,-0.086649319,11.6,0.413,"R",5,20,NA,NA,"1",7.847,926159.11,92807.62,2.30050760125807,-833351.49,13.7388024036496,19,NA,NA,"NA",11.4382948023915,NA,5,5.8,6.9,0,0.308146045,-0.191853955,"R","R",-0.5,-0.308146045,11.4382948023915,13.7388024036496,-2.30050760125807,7.847,0
"2018","KY","3",NA,"2018KY3","D",NA,0,1,415155.55,108579.72,0,"1",-6,"R","-1",39.9,54.9,54.9,7,6,0,27.2,14.5,72.3,21.4,0.2,2.5,0.1,0.7,2.9,4.9,3.8,-1.8,51070,-0.065713726,9.9,-0.378,"D",-5,-6,NA,NA,"-1",2.268,415155.55,108579.72,1.34116181850266,306575.83,12.9364109569956,6,NA,NA,"NA",11.5952491384929,NA,5,5.8,6.9,0.634992959,0.640948101882108,0.140948101882108,"D","R",0.134992959,-0.00595514288210819,12.9364109569956,11.5952491384929,1.34116181850266,-2.268,0
"2018","KY","4",NA,"2018KY4","R",NA,0,1,57437.14,229692.75,0,"1",18,"R","1",65.2,29.3,65.2,8,0,7,26,13.6,92.4,3.4,0.1,1.1,0,1,2,3.2,2.9,-1.6,60912,-0.088192803,9.8,0.658,"R",5,18,NA,NA,"1",11.844,229692.75,57437.14,1.38603835732123,-172255.61,12.3445021789034,18,NA,NA,"NA",10.9584638215822,NA,5,5.8,6.9,0.286792729,0.322716265,-0.177283735,"R","R",-0.213207271,-0.035923536,10.9584638215822,12.3445021789034,-1.38603835732123,11.844,0
"2018","KY","5",NA,"2018KY5","R",NA,0,1,901,707757.64,0,"1",31,"R","1",79.6,17.5,79.6,20,0,20,25.6,14.6,96.1,1.4,0,0.3,0,0.2,0.9,1.1,4.2,-0.6,30585,-0.113617786,24.7,0.333,"R",5,32,NA,NA,"1",10.323,707757.64,901,6.66524389053747,-706856.64,13.4698584106001,31,NA,NA,"NA",6.80461452006262,NA,5,5.8,6.9,0,0.217461992,-0.282538008,"R","R",-0.5,-0.217461992,6.80461452006262,13.4698584106001,-6.66524389053747,10.323,0
"2018","KY","6",NA,"2018KY6","R",NA,0,1,359872.25,877907.21,0,"1",9,"R","1",54.7,39.4,54.7,4,0,3,26.7,13.3,85,8.7,0.3,1.8,0,1.8,2.3,4.5,3.8,-1.2,50659,-0.074537595,13.6,0.486,"R Toss-up",1,9,NA,NA,"1",4.374,877907.21,359872.25,0.891790157629901,-518034.96,13.685297322733,9,NA,NA,"NA",12.7935071651031,NA,1,5.8,6.9,0.389110057,0.400050469,-0.099949531,"R","R",-0.110889943,-0.010940412,12.7935071651031,13.685297322733,-0.891790157629901,4.374,0
"2018","LA","1",NA,"2018LA1","R",NA,0,1,47601.52,0,4311.66,"1",24,"R","1",68.7,26.7,68.7,21,0,20,26.1,14.6,79.6,13.3,1.2,2.3,0,1.4,2.1,8.6,3.4,-1,56938,-0.042028171,10.4,0.561,"R",5,24,NA,NA,"1",13.464,0,47601.52,-10.7706409799946,47601.52,0,24,NA,NA,"NA",10.7706409799946,NA,5,5.8,6.9,0.207422231139648,0.195697352402966,-0.304302647597034,"R","R",-0.292577768860352,0.0117248787366819,10.7706409799946,0,10.7706409799946,13.464,0
"2018","LA","2",NA,"2018LA2","D",NA,0,0,725682.48,0,0,"1",-25,"R","-1",22.2,74.6,74.6,5,4,0,28.3,12.2,31.5,62.2,0.2,2.6,0,1.8,1.6,6,5.6,-0.8,36798,-0.005299201,19.4,-0.477,"D",-5,-25,NA,NA,"-1",11.925,725682.48,0,13.4948692207795,725682.48,13.4948692207795,25,NA,NA,"NA",0,NA,5,5.8,6.9,1,1,0.5,"D","R",0.5,0,13.4948692207795,0,13.4948692207795,-11.925,0
"2018","LA","3",NA,"2018LA3","R",NA,0,1,192944.47,717748.64,1668.11,"1",20,"R","1",67.3,29.2,67.3,5,0,4,26.6,13,70.7,24.4,0.4,1.5,0,0.8,2.2,3.7,4.5,-0.6,44668,0.033334826,15.6,0.524,"R",5,20,NA,NA,"1",10.48,717748.64,192944.47,1.31371320731049,-524804.17,13.4838760964158,20,NA,NA,"NA",12.1701628891053,NA,5,5.8,6.9,0.178606068216513,0,-0.5,"R","R",-0.321393931783487,0.178606068216513,12.1701628891053,13.4838760964158,-1.31371320731049,10.48,0
"2018","LA","4",NA,"2018LA4","R",NA,0,1,0,346395.84,0,"1",13,"R","1",60.6,36.6,60.6,12,0,11,25.8,14.7,61.1,34,0.8,0.9,0.1,1,2.1,3.8,4.2,0,39748,0.040178122,18.3,0.56,"R",5,14,NA,NA,"1",7.28,346395.84,0,12.755340333227,-346395.84,12.755340333227,13,NA,NA,"NA",0,NA,5,5.8,6.9,0.287465876953279,0,-0.5,"R","R",-0.212534123046721,0.287465876953279,0,12.755340333227,-12.755340333227,7.28,0
"2018","LA","5",NA,"2018LA5","R",NA,0,1,0,464087.9,0,"1",15,"R","1",63.5,34.1,63.5,14,0,13,25.4,14.9,61.7,35.5,0.4,0.7,0,0.5,1.2,2.3,3.6,-1.6,36718,-0.037147993,19.1,0.506,"R",5,16,NA,NA,"1",7.59,464087.9,0,13.047831407684,-464087.9,13.047831407684,15,NA,NA,"NA",0,NA,5,5.8,6.9,0,0.232781013872564,-0.267218986127436,"R","R",-0.5,-0.232781013872564,0,13.047831407684,-13.047831407684,7.59,0
"2018","LA","6",NA,"2018LA6","R",NA,0,1,27024.95,655519.27,0,"1",19,"R","1",64.8,31,64.8,21,0,20,27.3,12.5,70.7,24,0.4,2.1,0,1,1.8,4.3,3.2,-0.9,59270,-0.023384512,10.6,0.505,"R",5,19,NA,NA,"1",9.595,655519.27,27024.95,3.18863171014134,-628494.32,13.3931845046674,19,NA,NA,"NA",10.204552794526,NA,5,5.8,6.9,0.247224382573881,0.288852720900467,-0.211147279099533,"R","R",-0.252775617426119,-0.0416283383265854,10.204552794526,13.3931845046674,-3.18863171014134,9.595,0
"2018","ME","1",NA,"2018ME1","D",NA,0,1,246404.02,21981.41,57306.2,"1",-8,"R","-1",39.3,54.1,54.1,12,11,0,23.8,17.9,94.4,1.6,0.4,1.5,0,0.2,1.9,1.6,2,-1.9,61173,-0.093260098,6.3,-0.42,"D",-5,-8,NA,NA,"-1",3.36,246404.02,21981.41,2.41673401673163,224422.61,12.4147318838106,8,NA,NA,"NA",9.99799786707896,NA,5,5.8,6.9,0.57879818,0.663317047661639,0.163317047661639,"D","R",0.0787981800000001,-0.0845188676616386,12.4147318838106,9.99799786707896,2.41673401673163,-3.36,0
"2018","ME","2",NA,"2018ME2","R",NA,0,1,1873836.13,526907.92,0,"1",2,"R","1",51.4,41.1,51.4,1,0,2,22.6,18.5,95.2,0.8,0.9,0.7,0,0.2,2.2,1.3,3.5,-1.3,46638,-0.069342596,9.1,0.362,"Leans R",2,3,NA,NA,"1",0.724,526907.92,1873836.13,-1.26871584238874,1346928.21,13.1747829852627,2,NA,NA,"NA",14.4434988276514,NA,2,5.8,6.9,0.450844931,0.470717144171962,-0.0292828558280378,"R","R",-0.049155069,-0.0198722131719622,14.4434988276514,13.1747829852627,1.26871584238874,0.724,0
"2018","MD","1",NA,"2018MD1","R",NA,0,1,895572.21,622387.25,0,"1",14,"R","1",61.9,33.5,61.9,3,0,4,22.2,17.2,82.8,11.9,0.2,2.1,0,0.8,2.3,3.7,3.4,-1,69254,-0.002555809,6.4,0.605,"R",5,15,NA,NA,"1",8.47,622387.25,895572.21,-0.363899877218376,273184.96,13.3413193731334,14,NA,NA,"NA",13.7052192503518,NA,5,5.8,6.9,0.292598892698546,0.295153586178492,-0.204846413821508,"R","R",-0.207401107301454,-0.00255469347994602,13.7052192503518,13.3413193731334,0.363899877218376,8.47,0
"2018","MD","2",NA,"2018MD2","D",NA,0,1,699445.34,8795.17,0,"1",-11,"R","-1",35.6,60.2,60.2,9,8,0,28.4,12.6,55.5,33.8,0.3,5.4,0,1.6,3.3,6.4,3.5,-2.1,69128,-0.105442078,6.9,-0.295,"D",-5,-11,NA,NA,"-1",3.245,699445.34,8795.17,4.37597267975337,690650.17,13.4580443582081,11,NA,NA,"NA",9.08207167845469,NA,5,5.8,6.9,0.651698225798797,0.631014080704493,0.131014080704493,"D","R",0.151698225798797,0.0206841450943032,13.4580443582081,9.08207167845469,4.37597267975337,-3.245,0
"2018","MD","3",NA,"2018MD3","D",NA,0,1,563040.38,0,6954.94,"1",-13,"R","-1",32.1,62.9,62.9,20,19,0,29.6,14,64.4,21.8,0.2,7,0.1,3,3.5,8.7,3.2,-1.3,83620,-0.053181057,5.9,-0.469,"D",-5,-13,NA,NA,"-1",6.097,563040.38,0,13.2411084035328,563040.38,13.2411084035328,13,NA,NA,"NA",0,NA,5,5.8,6.9,0.6457445288481,0.59638350264216,0.0963835026421596,"D","R",0.1457445288481,0.0493610262059407,13.2411084035328,0,13.2411084035328,-6.097,0
"2018","MD","4",NA,"2018MD4","D",NA,0,1,450717.76,7497.74,0,"1",-28,"R","-1",19.2,77.7,77.7,17,16,0,28.7,12,31.6,52.9,0.3,3,0,9.5,2.6,15.6,4.2,-1.7,79350,-0.053396345,6.5,-0.34,"D",-5,-28,NA,NA,"-1",9.52,450717.76,7497.74,4.09610854654188,443220.02,13.0185988319527,28,NA,NA,"NA",8.92249028541082,NA,5,5.8,6.9,0.774116762349473,0.712902115600723,0.212902115600723,"D","R",0.274116762349473,0.0612146467487495,13.0185988319527,8.92249028541082,4.09610854654188,-9.52,0
"2018","MD","5",NA,"2018MD5","D",NA,0,1,0,165,0,"1",-16,"R","-1",32.6,63.6,63.6,20,19,0,25.3,12.1,51,38,0.4,4.1,0,2.8,3.8,8,3.5,-1.2,95442,-0.044592527,4.3,-0.38,"D",-5,-15,NA,NA,"-1",6.08,0,165,-5.11198778835654,-165,0,16,NA,NA,"NA",5.11198778835654,NA,5,5.8,6.9,0.693600123970868,0.641861475796381,0.141861475796381,"D","R",0.193600123970868,0.051738648174487,0,5.11198778835654,-5.11198778835654,-6.08,0
"2018","MD","6",NA,"2018MD6","D",NA,1,1,1325801.83,298532.88,0,"1",-6,"R","-1",39.7,55.8,55.8,4,3,0,26.5,13.2,68.7,13.5,0.3,10.7,0.1,3.1,3.8,12.8,3.3,-1.2,75774,-0.028439834,6.3,-0.276,"D",-5,-6,NA,NA,"-1",1.656,1325801.83,298532.88,1.49089003713583,1027268.95,14.0975287433474,6,NA,NA,"NA",12.6066387062116,NA,5,5.8,6.9,0.574986246820889,0.507431657432782,0.00743165743278196,"Open","R",0.0749862468208893,0.0675545893881073,14.0975287433474,12.6066387062116,1.49089003713583,-1.656,0
