"year","state","district","ID","INC","Open","Challenge","Winner","Dcont","Rcont","Ocont","Midterm.","PVI...100.to.100.","PresYrsIncumb","PresParty","PrevPresR.","PrevPresD.","PrevPresParty","TermsDemControl","TermsRepControl","Age.25.to.44","Age.65.and.over","Race.White","Race.Black.or.African.American","Race.American.Indian.and.Alaska.Native","Race.Asian","Race.Native.Hawaiian.and.Other.Pacific.Islander","Race.Some.other.race","Race.Two.or.more.races","Race.Hispanic.or.Latino","Unemployment.Rate","Delta.unemployment.Rate","Median.household.income","PercentDelta.median.household.income","Percent.below.poverty.level","INC_DW_NOM","SabatoNum","PVI2","thirdParty","midtermEffect","ideologyEffect","dContDiff","Repub","dPct2","rPct2","dWin","Polls","dSwing","PrevElectionD2","Prev2ElectionD2","Prev2ElectionD2Diff","OpenInc","midPres","PrevElectionD2Diff","PrevElectionD2DiffSwing","logDCont","logRCont","logDContDiff","ideologyEffect2","crossPressure","Pred"
"2018","MA","1","2018MA1","D",0,1,"0",13795.2,0,0,"1",-12,2,"R",36.5,57.2,"D",12,2,23.3,16.5,84.2,6.3,0.3,1.9,0,4.9,2.4,16.9,3.9,-2,55716,-0.058331539,10.2,-0.416,-5,-11,"0","-1",4.992,13795.2,-1,0,0,0,7.6,8.7,1,1,0.5,"D","R",0.5,0,9.53214847090729,0,9.53214847090729,-4.992,0,19997
"2018","MA","2","2018MA2","D",0,1,"0",465518.6,52867.51,0,"1",-9,2,"R",36.8,56.2,"D",18,2,24.1,14.2,84.3,5.1,0.2,5.3,0,2.3,2.7,9.2,3.5,-1.7,64868,-0.025328359,6.3,-0.539,-5,-9,"0","-1",4.851,412651.09,-1,0,0,0,7.6,8.7,1,1,0.5,"D","R",0.5,0,13.050909480076,10.8755631664983,2.17534631357768,-4.851,0,19977
"2018","MA","3","2018MA3","D",1,1,"0",1616188.39,192754.38,0,"1",-9,2,"R",35.4,58.2,"D",12,0,25.7,13.1,77.2,3.7,0.2,7.7,0,8.2,2.9,18.4,3.6,-1.8,77995,-0.105750369,8.1,-0.395,-5,-10,"0","-1",3.555,1423434.01,-1,0,0,0,7.6,8.7,0.686786249,0.630165532919442,0.130165532919442,"Open","R",0.186786249,0.0566207160805584,14.2955817079784,12.1691772028389,2.12640450513945,-3.555,0,19923
"2018","MA","4","2018MA4","D",0,1,"0",0,0,0,"1",-9,2,"R",35,59.2,"D",20,0,23.8,14.7,87.3,2.9,0.1,5.9,0,1.5,2.3,4.3,2.7,-1.8,98530,-0.108687709,4.6,-0.419,-5,-10,"0","-1",3.771,0,-1,0,0,0,7.6,8.7,0.700224517,1,0.5,"D","R",0.200224517,-0.299775483,0,0,0,-3.771,0,19882
"2018","MA","5","2018MA5","D",0,1,"0",772034.94,0,0,"1",-18,2,"R",25.7,69.3,"D",20,0,28.9,14.8,78.6,4.9,0.2,10.7,0,2.5,3,8.5,2.7,-1.5,92268,-0.104608315,5,-0.489,-5,-19,"0","-1",8.802,772034.94,-1,0,0,0,7.6,8.7,1,1,0.5,"D","R",0.5,0,13.5567863823274,0,13.5567863823274,-8.802,0,20000
"2018","MA","6","2018MA6","D",0,1,"0",0,4271.04,0,"1",-6,2,"R",38.2,56.1,"D",12,0,23.5,16.6,85.6,3.3,0.1,4.1,0,4.5,2.3,8.5,3,-1.5,84913,-0.061451132,4.9,-0.302,-5,-7,"0","-1",1.812,-4271.04,-1,0,0,0,7.6,8.7,1,0.571951671818216,0.0719516718182164,"D","R",0.5,0.428048328181784,0,8.35984674389208,-8.35984674389208,-1.812,0,19832
"2018","MA","7","2018MA7","D",0,1,"0",547294.78,0,0,"1",-34,2,"R",11.9,84.1,"D",20,0,35,10.3,50.4,26,0.4,9.9,0,6.7,6.5,21.1,5,-1.2,60873,-0.122747359,16.4,-0.579,-5,-34,"0","-1",19.686,547294.78,-1,0,0,0,7.6,8.7,1,1,0.5,"D","R",0.5,0,13.2127446665231,0,13.2127446665231,-19.686,0,20000
"2018","MA","8","2018MA8","D",0,1,"0",354637.7,0,0,"1",-10,2,"R",34.4,60.4,"D",20,0,29,15.5,77.5,9.7,0.2,7.6,0,2.7,2.3,5.5,3.9,-1.2,82333,-0.068963842,6.8,-0.352,-5,-11,"0","-1",3.52,354637.7,-1,0,0,0,7.6,8.7,0.723996866,1,0.5,"D","R",0.223996866,-0.276003134,12.7788548037231,0,12.7788548037231,-3.52,0,19997
"2018","MA","9","2018MA9","D",0,1,"0",265912.93,217175.02,0,"1",-4,2,"R",41.8,52.5,"D",20,0,21.8,20.3,89.2,2.8,0.3,1.4,0,3.7,2.6,5,3.5,-1.6,68173,-0.089096857,5.4,-0.329,-5,-4,"0","-1",1.316,48737.91,-1,0,0,0,7.6,8.7,0.62267805743692,0.549811264558571,0.0498112645585708,"D","R",0.12267805743692,0.0728667928783493,12.4909279639747,12.2884634557903,0.202464508184452,-1.316,0,19444
"2018","MI","2","2018MI2","R",0,1,"0",95795.02,0,866924.16,"1",9,2,"R",55.8,38.2,"R",2,19,24.7,14.2,85.5,6.3,0.6,2.2,0,2.3,3.1,9.2,3.2,-2,52919,-0.063644438,9.2,0.635,5,9,"0","1",5.715,95795.02,1,0,0,0,7.6,8.7,0.340614285717618,0.343238751977389,-0.156761248022611,"R","R",-0.159385714282382,-0.00262446625977025,11.4699764182108,0,11.4699764182108,5.715,0,770
"2018","MI","3","2018MI3","R",0,1,"0",53247.29,402834.04,3873.6,"1",6,2,"R",51.6,42.2,"R",2,12,25.8,13.6,84.2,8.6,0.4,1.8,0,1.8,3.1,7.2,2.9,-2.6,57926,-0.106100887,7.9,0.651,5,6,"0","1",3.906,-349586.75,1,0,0,0,7.6,8.7,0.386920791776194,0.402520026309081,-0.0974799736909195,"R","R",-0.113079208223806,-0.0155992345328866,10.88272097038,12.9062824271056,-2.02356145672561,3.906,0,760
"2018","MI","4","2018MI4","R",0,1,"0",0,347618.91,0,"1",10,2,"R",59.5,34.7,"R",2,19,22.1,17.5,94.1,1.8,0.7,1,0,0.3,2.1,3,3.2,-2.3,48434,-0.071726473,9.6,0.4,5,11,"0","1",4,-347618.91,1,0,0,0,7.6,8.7,0.34232568532315,0.408970196239846,-0.0910298037601538,"R","R",-0.15767431467685,-0.0666445109166962,0,12.758864949214,-12.758864949214,4,0,35
"2018","MI","5","2018MI5","D",0,1,"0",512499.12,0,0,"1",-5,2,"R",45.5,49.7,"D",14,0,23.4,16.8,77.4,17.4,0.4,0.9,0,0.8,3,4.8,5.4,-1.7,42800,-0.02932243,15.6,-0.396,-5,-4,"0","-1",1.98,512499.12,-1,0,0,0,7.6,8.7,0.635459828764493,0.681597394558434,0.181597394558434,"D","R",0.135459828764493,-0.0461375657939415,13.147056224141,0,13.147056224141,-1.98,0,19951
"2018","MI","6","2018MI6","R",0,1,"0",613263.71,844449.1,0,"1",4,2,"R",51.3,42.9,"R",2,12,23.4,15.6,84.8,8.3,0.5,1.5,0,1.5,3.4,5.8,2.9,-2.5,51477,-0.077296657,10,0.339,3,4,"0","1",1.356,-231185.39,1,0,0,0,7.6,8.7,0.383301410392198,0.419455047778342,-0.0805449522216581,"R","R",-0.116698589607802,-0.0361536373861436,13.3265519487878,13.6464409252663,-0.319888976478531,1.356,0,2306
"2018","MI","7","2018MI7","R",0,1,"0",272176.03,406062.02,0,"1",7,2,"R",55.7,38.7,"R",2,3,23.3,16.1,91.4,4.3,0.4,0.9,0,0.8,2.2,4.2,3,-2.1,56427,-0.065482836,7.7,0.528,3,8,"0","1",3.696,-133885.99,1,0,0,0,7.6,8.7,0.421430057527446,0.435078220244417,-0.064921779755583,"R","R",-0.0785699424725541,-0.0136481627169711,12.5142079791582,12.9142636482131,-0.400055669054874,3.696,0,1682
"2018","MI","8","2018MI8","R",0,1,"0",408275.9,353109.63,0,"1",4,2,"R",50.6,43.9,"R",2,8,23.4,13.3,85.7,5.5,0.3,4.2,0,1,3.3,4.9,3.8,-1.1,66495,-0.044424393,6.3,0.447,2,4,"0","1",1.788,55166.27,1,0,0,0,7.6,8.7,0.411500549546657,0.43517241975633,-0.0648275802436696,"R","R",-0.0884994504533433,-0.0236718702096738,12.9197008996602,12.7745366862495,0.145164213410641,1.788,0,5254
"2018","MI","9","2018MI9","D",1,1,"0",351326.51,36338.06,0,"1",-4,2,"R",43.7,51.5,"D",6,0,26.8,16.2,80,12.5,0.3,4,0,0.5,2.6,2.3,3.4,-2.5,56582,-0.088932876,8.6,-0.378,-5,-3,"0","-1",1.512,314988.45,-1,0,0,0,7.6,8.7,0.607621291514331,0.625961838578266,0.125961838578266,"Open","R",0.107621291514331,-0.0183405470639355,12.7694741443254,10.5006484748022,2.26882566952323,-1.512,0,19771
"2018","MI","10","2018MI10","R",0,1,"0",0,162201.15,0,"1",13,2,"R",57.9,36.6,"R",0,9,23.2,16.1,92.8,2.8,0.2,1.6,0,0.5,2.1,3,3.4,-1.9,60934,-0.064381134,6.4,0.433,5,13,"0","1",5.629,-162201.15,1,0,0,0,7.6,8.7,0.339079555090764,0.299462116134184,-0.200537883865816,"R","R",-0.160920444909236,0.03961743895658,0,11.996598675816,-11.996598675816,5.629,0,34
"2018","MI","11","2018MI11","R",1,1,"0",1141946.33,795266.44,0,"1",4,2,"R",57.9,36.6,"R",0,21,25,14.8,82.3,5.2,0.2,9.3,0,0.7,2.3,3.3,2.7,-1.5,79805,-0.061800639,4.3,0.371,1,7,"0","1",1.484,346679.89,1,0,0,0,7.6,8.7,0.431433458210271,0.419968114121067,-0.0800318858789332,"Open","R",-0.0685665417897293,0.0114653440892039,13.9482455472939,13.5864337395816,0.361811807712311,1.484,0,8902
"2018","MI","12","2018MI12","D",0,1,"0",739026.97,9291,533.43,"1",-14,2,"R",57.9,36.6,"R",20,0,26,13,79.2,10.7,0.3,5.2,0,1.3,3.4,5.7,3.3,-2.3,55506,-0.055111159,10.3,-0.409,-5,-5,"0","-1",5.726,729735.97,-1,0,0,0,7.6,8.7,0.687613490008558,0.674895258972599,0.174895258972599,"D","R",0.187613490008558,0.0127182310359586,13.5130910476579,9.1369090938903,4.37618195376765,-5.726,0,19977
"2018","MI","14","2018MI14","D",0,1,"0",299816.72,0,0,"1",-30,2,"R",57.9,36.6,"R",20,0,25,15,34.3,56.9,0.3,4.4,0,1.3,2.9,4.7,6.9,-2.4,42695,-0.034219464,18.1,-0.438,-5,-16,"0","-1",13.14,299816.72,-1,0,0,0,7.6,8.7,0.807790136867771,0.798133991399522,0.298133991399522,"D","R",0.307790136867771,0.00965614546824878,12.6109299689747,0,12.6109299689747,-13.14,0,20000
"2018","MN","1","2018MN1","D",1,1,"0",277349.82,420607.51,298234.32,"1",5,2,"R",53.3,38.4,"R",7,0,24.1,16.1,91.3,2.8,0.3,2.6,0,1.4,1.6,6.1,2.7,-0.6,60424,-0.070038395,6.6,-0.275,-1,6,"0","-1",-1.375,-143257.69,-1,0,0,0,7.6,8.7,0.503797642,0,-0.5,"Open","R",0.00379764199999999,0.503797642,12.5330384820321,12.9494577750465,-0.416419293014425,1.375,-1,11644
"2018","MN","2","2018MN2","R",0,1,"0",489063.01,395804.91,0,"1",2,2,"R",46.5,45.3,"R",0,9,26.2,12.2,85.5,4.2,0.4,4.5,0,2.3,3,5.7,2.6,-1,80128,-0.056958866,3.3,0.5,1,1,"0","1",1,93258.1,1,0,0,0,7.6,8.7,0.489799209289868,0,-0.5,"R","R",-0.0102007907101324,0.489799209289868,13.1002486596859,12.8886792438229,0.211569415863027,1,0,9186
"2018","MN","3","2018MN3","R",0,1,"0",313458.4,0,932022.44,"1",-1,2,"R",41.4,50.8,"D",0,5,25.9,13.9,81.5,7,0.3,7.1,0.1,1.3,2.6,4.4,1.9,-1.7,84689,-0.061070505,2.9,0.405,1,-2,"0","1",-0.405,313458.4,1,0,0,0,7.6,8.7,0.431385144,0,-0.5,"R","R",-0.068614856,0.431385144,12.6554251250864,0,12.6554251250864,-0.405,1,10766
"2018","MN","4","2018MN4","D",0,1,"0",0,2386.16,385845.13,"1",-14,2,"R",30.6,61.5,"D",20,0,27.2,13.1,72.3,9.7,0.6,11.8,0,1.7,4,6.5,2.9,-1.6,66175,-0.06077824,7.3,-0.419,-5,-15,"0","-1",5.866,-2386.16,-1,0,0,0,7.6,8.7,0.626282739429721,0,-0.5,"D","R",0.126282739429721,0.626282739429721,0,7.77785965383689,-7.77785965383689,-5.866,0,19963
"2018","MN","5","2018MN5","D",1,1,"0",80500.76,0,12149,"1",-26,2,"R",18.5,73.7,"D",20,0,33.6,11.2,68.3,16.6,1,6,0,3.9,4.3,9.1,3.7,-1.5,59115,-0.087135245,9.1,-0.541,-5,-27,"0","-1",14.066,80500.76,-1,0,0,0,7.6,8.7,0.756031904327351,0,-0.5,"Open","R",0.256031904327351,0.756031904327351,11.2960343265217,0,11.2960343265217,-14.066,0,20000
"2018","MN","6","2018MN6","R",0,1,"0",0,750141.7,6686.45,"1",12,2,"R",58.9,33.2,"R",0,5,26.4,11.2,91.7,2.6,0.5,2.3,0,0.8,2.2,2.6,2.2,-1.7,77049,-0.071266337,3.7,0.429,5,12,"0","1",5.148,-750141.7,1,0,0,0,7.6,8.7,0.343229277,0,-0.5,"R","R",-0.156770723,0.343229277,0,13.5280187340808,-13.5280187340808,5.148,0,68
"2018","MN","7","2018MN7","D",0,1,"0",245437.2,126190.42,500,"1",12,2,"R",61.8,31,"R",17,0,22,18.5,92.1,1.1,2.8,0.8,0.1,1.2,1.8,4.4,2.6,-0.5,52620,-0.019555302,7.3,-0.147,-3,13,"0","-1",-1.764,119246.78,-1,0,0,0,7.6,8.7,0.525143637,0,-0.5,"D","R",0.025143637,0.525143637,12.4108004633662,11.7455552394563,0.665245223909913,1.764,-1,17398
"2018","MN","8","2018MN8","D",1,1,"0",13202.79,237036.17,96723.74,"1",4,2,"R",54.2,38.6,"R",4,0,22.2,18.7,93.2,1,2.6,0.7,0,0.3,2.2,1.6,2.7,-1.4,53676,-0.059840525,7.8,-0.374,-1,5,"0","-1",-1.496,-223833.38,-1,0,0,0,7.6,8.7,0.502822844,0,-0.5,"Open","R",0.00282284399999999,0.502822844,9.48825918857518,12.3759722432629,-2.88771305468774,1.496,-1,9261
"2018","MS","1","2018MS1","R",0,1,"0",104889.99,623753.71,0,"1",16,2,"R",65.4,32.4,"R",0,5,25.3,14.6,69.6,27.2,0.1,0.7,0,0.9,1.3,3.1,3.1,-2.6,43194,-0.030930222,13.6,0.569,5,17,"0","1",9.104,-518863.72,1,0,0,0,7.6,8.7,0.287908158941588,0.298718693653331,-0.201281306346669,"R","R",-0.212091841058412,-0.0108105347117429,11.5606768993704,13.3435124771216,-1.78283557775111,9.104,0,19
"2018","MS","3","2018MS3","R",1,1,"0",2351.11,1190732.8,0,"1",13,2,"R",61.3,36.8,"R",0,12,25.5,14.8,61.3,35.1,1,1,0,0.6,0.9,2.4,3.5,-1.4,45115,-0.075030478,14.6,0.383,5,14,"0","1",4.979,-1188381.69,1,0,0,0,7.6,8.7,0.313674677499989,0.288457239517556,-0.211542760482444,"Open","R",-0.186325322500011,0.0252174379824331,7.76306807663238,13.9900803136997,-6.2270122370673,4.979,0,35
"2018","MS","4","2018MS4","R",0,1,"0",46003,385320.28,0,"1",21,2,"R",69.4,28.2,"R",0,5,25.9,14.3,72,23.4,0.3,1.5,0,1,1.8,4,5,-0.7,45192,-0.069702602,15.5,0.492,5,22,"0","1",10.332,-339317.28,1,0,0,0,7.6,8.7,0.297944641175787,0.258235875649928,-0.241764124350072,"R","R",-0.202055358824213,0.0397087655258583,10.7364836282125,12.8618327587803,-2.12534913056782,10.332,0,6
"2018","MO","1","2018MO1","D",0,1,"0",308692.19,0,0,"1",-29,2,"R",18.8,77,"D",20,0,29,12.6,43.5,49.4,0.2,2.9,0,0.9,3,3.3,5,-2.8,45172,-0.103116975,14.2,-0.48,-5,-28,"0","-1",13.92,308692.19,-1,0,0,0,7.6,8.7,0.790846013090295,0.771825756528618,0.271825756528618,"D","R",0.290846013090295,0.0190202565616764,12.6401031499942,0,12.6401031499942,-13.92,0,20000
"2018","MO","2","2018MO2","R",0,1,"0",343193.86,0,0,"1",8,2,"R",52.6,42.3,"R",2,12,23.6,17.5,89.6,3.7,0.2,4.3,0,0.5,1.7,2.6,2.1,-1.2,79724,-0.055391099,3,0.475,3,8,"0","1",3.8,343193.86,1,0,0,0,7.6,8.7,0.390993913305304,0.337175444255149,-0.162824555744851,"R","R",-0.109006086694696,0.0538184690501552,12.7460536697938,0,12.7460536697938,3.8,0,2858
"2018","MO","3","2018MO3","R",0,1,"0",2105.04,609366.91,0,"1",18,2,"R",67.1,28.1,"R",2,2,25.3,14.5,93,3.3,0.3,0.9,0.1,0.6,1.8,2.4,2.4,-1.9,61929,-0.104781282,7.3,0.444,5,19,"0","1",7.992,-607261.87,1,0,0,0,7.6,8.7,0.291674730529711,0.284328354420601,-0.215671645579399,"R","R",-0.208325269470289,0.00734637610910971,7.65256468586588,13.3201774857948,-5.66761279992889,7.992,0,1
"2018","MO","4","2018MO4","R",0,1,"0",77648.91,365076.98,0,"1",17,2,"R",65.3,29.3,"R",2,3,24.1,15.4,89.4,4.6,0.5,1.4,0.1,0.9,3.1,3.7,2.6,-1.7,48065,-0.061187975,10.3,0.495,5,18,"0","1",8.415,-287428.07,1,0,0,0,7.6,8.7,0.291050630505591,0.279099941191372,-0.220900058808628,"R","R",-0.208949369494409,0.0119506893142183,11.2599656695292,12.8078662535817,-1.5479005840525,8.415,0,11
"2018","MO","5","2018MO5","D",0,1,"0",487609.09,2402.81,0,"1",-7,2,"R",40.6,54.1,"D",20,0,27.4,14.3,68.5,22,0.5,1.7,0.3,4,3.1,8.7,3.7,-1.4,48693,-0.077670302,11.7,-0.455,-5,-7,"0","-1",3.185,485206.28,-1,0,0,0,7.6,8.7,0.602525165767433,0.53433292615109,0.0343329261510901,"D","R",0.102525165767433,0.0681922396163431,13.0972713695663,7.78481025758991,5.31246111197638,-3.185,0,19958
"2018","MO","6","2018MO6","R",0,1,"0",5415.4,544794.92,0,"1",16,2,"R",63.1,31.7,"R",2,8,24.9,15.2,90.8,4.1,0.4,1.2,0.1,0.8,2.5,3.9,2.5,-1.3,58532,-0.086431354,7.6,0.431,5,16,"0","1",6.896,-539379.52,1,0,0,0,7.6,8.7,0.293831178693241,0.306814705233308,-0.193185294766692,"R","R",-0.206168821306759,-0.0129835265400664,8.59718666710867,13.2081665448026,-4.61097987769394,6.896,0,3
"2018","MO","7","2018MO7","R",0,1,"0",8125.02,691751.02,0,"1",23,2,"R",70.4,24.7,"R",2,19,24.6,16.2,92.2,1.9,0.9,1.2,0.2,1,2.6,4.8,3,-1.5,44619,-0.058652144,11,0.556,5,23,"0","1",12.788,-683626,1,0,0,0,7.6,8.7,0.288366401988941,0.312430617888513,-0.187569382111487,"R","R",-0.211633598011059,-0.0240642158995724,9.00282653778018,13.446982817775,-4.44415627999483,12.788,0,0
"2018","MO","8","2018MO8","R",0,1,"0",42503.82,627321.46,0,"1",24,2,"R",75.4,21,"R",2,9,23.3,17.4,92.1,4.6,0.5,0.6,0.1,0.4,1.7,1.9,3.3,-1.4,40639,-0.061172765,14.3,0.611,5,26,"0","1",14.664,-584817.64,1,0,0,0,7.6,8.7,0.233476970698485,0.267327142995452,-0.232672857004548,"R","R",-0.266523029301515,-0.033850172296967,10.6573727602466,13.3492159776843,-2.69184321743769,14.664,0,1
"2018","MT","1","2018MT1","R",0,1,"0",1846481.61,929039.1,8599.6,"1",11,2,"R",56.5,35.9,"R",0,12,23.9,16.7,89.1,0.4,6.6,0.7,0.1,0.5,2.6,3.4,3,-1,50027,-0.05712915,8,0.412,2,11,"0","1",4.532,917442.51,1,0,0,0,7.6,8.7,0.418385417532996,0.421742620670703,-0.0782573793292973,"R","R",-0.0816145824670044,-0.00335720313770715,14.4287930954129,13.7419071815576,0.686885913855289,4.532,0,4007
"2018","NE","1","2018NE1","R",0,1,"0",51634.12,222547.46,0,"1",11,2,"R",57.5,36.2,"R",0,21,24.9,14,89.4,2.9,1.2,2.4,0.1,1.4,2.6,8.5,2.5,-0.8,58537,-0.081640672,6.9,0.3,5,11,"0","1",3.3,-170913.34,1,0,0,0,7.6,8.7,0.304383035,0.311844832,-0.188155168,"R","R",-0.195616965,-0.00746179699999999,10.8519573401078,12.3129001546268,-1.46094281451891,3.3,0,96
"2018","NE","2","2018NE2","R",0,1,"0",694077.73,674993.06,0,"1",4,2,"R",48.2,46,"R",1,2,29.1,11.1,81.4,9.8,0.5,3.1,0,2.5,2.8,10.9,2.7,-1.1,62621,-0.068299772,7.1,0.437,2,3,"0","1",1.748,19084.6699999999,1,0,0,0,7.6,8.7,0.489446070796626,0.517635732139895,0.0176357321398947,"R","R",-0.0105539292033742,-0.0281896613432689,13.4503406768587,13.4224591698159,0.0278815070427676,1.748,0,6476
"2018","NE","3","2018NE3","R",0,1,"0",4541.87,931588.09,0,"1",27,2,"R",74.9,20,"R",0,21,22.1,18.2,93.6,1.2,0.8,0.8,0.1,2,1.6,11.2,2.4,-0.3,50985,-0.047308032,8.2,0.508,5,28,"0","1",13.716,-927046.22,1,0,0,0,7.6,8.7,0,0.24612357,-0.25387643,"R","R",-0.5,-0.24612357,8.42131424989763,13.744647105889,-5.32333285599134,13.716,0,0
"2018","NV","1","2018NV1","D",0,1,"0",397162.34,0,0,"1",-15,2,"R",32.6,61.6,"D",9,2,28.4,12.6,56.4,11,0.7,8.2,0.7,18.8,4.1,45,4.8,-3.7,38000,0.006342105,16.8,-0.3,-5,-15,"0","-1",4.5,397162.34,-1,0,0,0,7.6,8.7,0.682224364745385,0.600123593269732,0.100123593269732,"D","R",0.182224364745385,0.0821007714756529,12.8921029108211,0,12.8921029108211,-4.5,0,19992
"2018","NV","2","2018NV2","R",0,1,"0",92566.13,627388.31,0,"1",7,2,"R",52,39.7,"R",0,19,25.5,15.5,82.6,1.9,2.2,4,0.5,5.2,3.6,21.8,3.7,-2.2,58214,-0.072594221,8.2,0.376,5,7,"0","1",2.632,-534822.18,1,0,0,0,7.6,8.7,0.387430459108237,0.298226100732337,-0.201773899267663,"R","R",-0.112569540891763,0.0892043583758995,11.4356893900158,13.3493225360217,-1.91363314600591,2.632,0,576
"2018","NV","3","2018NV3","D",1,1,"0",682230.39,1115402.11,35.79,"1",2,2,"R",47.5,46.5,"R",0,5,30,14.7,68.7,7,0.5,13.4,0.8,4.1,5.5,17,4,-1.7,68396,-0.073630037,6.7,-0.249,-2,2,"0","-1",-0.498,-433171.72,-1,0,0,0,7.6,8.7,0.506785219017517,0.372906808787469,-0.127093191212531,"Open","R",0.0067852190175175,0.133878410230049,13.4331241608076,13.9247264311711,-0.491602270363543,0.498,-1,13498
"2018","NV","4","2018NV4","D",1,1,"0",606978.45,50625.78,0,"1",-3,2,"R",44.6,49.5,"D",0,3,27.3,13.6,64.5,14.4,1,5.4,0.6,9.1,4.9,28.6,4.3,-2.6,55712,-0.04736861,10.4,-0.383,-2,-3,"0","-1",1.149,556352.67,-1,0,0,0,7.6,8.7,0.521182664762203,0.485313437411542,-0.0146865625884579,"Open","R",0.0211826647622034,0.0358692273506613,13.3162502144438,10.8322359642846,2.48401425015928,-1.149,0,17268
"2018","NH","1","2018NH1","D",1,1,"0",561037.47,251148.41,0,"1",2,2,"R",48.2,46.6,"R",0,3,24.1,15.5,93.7,1.5,0.1,2.4,0,0.5,1.9,3.2,2.5,-1.5,71277,-0.050100313,3.9,-0.316,-2,2,"0","-1",-0.632,309889.06,-1,0,0,0,7.6,8.7,0.507553969148849,0.481964858074622,-0.0180351419253778,"Open","R",0.00755396914884887,0.0255891110742267,13.2375447561288,12.4338032999817,0.803741456147067,0.632,-1,14598
"2018","NH","2","2018NH2","D",0,1,"0",607999.57,253055.48,0,"1",-2,2,"R",46.3,48.7,"D",2,2,23.2,16.1,93.7,1.2,0.2,2.5,0,0.6,1.9,3.3,2.4,-1.4,70524,-0.066672338,4.1,-0.254,-5,-1,"0","-1",0.508,354944.09,-1,0,0,0,7.6,8.7,0.523138121047119,0.55015132300108,0.0501513230010798,"D","R",0.0231381210471194,-0.0270132019539604,13.3179310984479,12.4413679839018,0.876563114546077,-0.508,0,18709
"2018","NJ","1","2018NJ1","D",0,1,"0",857595.93,100,0,"1",-13,2,"R",36.1,60.6,"D",18,2,26.1,14.4,67.8,17.4,0.2,5,0,6.8,2.8,12.9,4.3,-2.4,68208,-0.050272695,7.7,-0.425,-5,-12,"0","-1",5.525,857495.93,-1,0,0,0,7.6,8.7,0.618418775057903,0.592897806792963,0.0928978067929629,"D","R",0.118418775057903,0.0255209682649399,13.6618894895348,4.61512051684126,9.04676897269355,-5.525,0,19976
"2018","NJ","2","2018NJ2","R",1,1,"0",359197.58,261880.92,0,"1",1,2,"R",50.6,46,"R",0,13,23.9,16.9,75.1,12.7,0.3,4,0,4.7,3.2,15.7,5,-1.8,60756,-0.035749556,9.8,0.211,-2,2,"0","1",0.211,97316.66,1,0,0,0,7.6,8.7,0.384256371501586,0.377504988928612,-0.122495011071388,"Open","R",-0.115743628498414,0.00675138257297347,12.791630662173,12.4756489941304,0.315981668042557,0.211,0,13869
"2018","NJ","3","2018NJ3","R",0,1,"0",413308.34,957497.42,0,"1",2,2,"R",51.4,45.2,"R",0,5,23.3,18.5,80.6,10.6,0.1,3.6,0,2,2.9,7.4,3.8,-1.8,74537,-0.014113796,5,0.206,3,3,"0","1",0.412,-544189.08,1,0,0,0,7.6,8.7,0.393572321601076,0.451002141946807,-0.048997858053193,"R","R",-0.106427678398924,-0.0574298203457311,12.9319515988411,13.772079349905,-0.840127751063889,0.412,0,2475
"2018","NJ","4","2018NJ4","R",0,1,"0",451618.04,284921.66,0,"1",8,2,"R",31.8,65,"D",0,21,22,17.5,85.3,6.6,0.1,4,0,2.3,1.7,10.2,3.3,-1.4,78511,-0.031078448,6.4,0.16,5,1,"0","1",1.28,166696.38,1,0,0,0,7.6,8.7,0.344577278792601,0.333241472217987,-0.166758527782013,"R","R",-0.155422721207399,0.0113358065746141,13.0205942715735,12.5599730540027,0.460621217570829,1.28,0,1297
"2018","NJ","5","2018NJ5","D",0,1,"0",640749.54,1094946.19,0,"1",3,2,"R",31.8,65,"D",0,21,22.4,16,78.8,5.2,0.2,10.2,0,3.8,1.9,13.1,3.6,-1,100219,-0.076522416,3.4,-0.135,-3,-3,"0","-1",-0.405,-454196.65,-1,0,0,0,7.6,8.7,0.516836570447517,0.438681724162505,-0.0613182758374953,"D","R",0.0168365704475167,0.0781548462850121,13.3703954869884,13.9062166917592,-0.535821204770864,0.405,0,16721
"2018","NJ","6","2018NJ6","D",0,1,"0",922418.56,0,0,"1",-9,2,"R",31.8,65,"D",17,2,27.6,12.6,64.4,10.2,0.2,18.7,0,4.2,2.3,21.4,3.7,-1.7,79229,-0.041159172,6.6,-0.403,-5,-11,"0","-1",3.627,922418.56,-1,0,0,0,7.6,8.7,0.638128529290348,0.606226014181056,0.106226014181056,"D","R",0.138128529290348,0.0319025151092914,13.7347554532629,0,13.7347554532629,-3.627,0,19980
"2018","NJ","7","2018NJ7","R",0,1,"0",1761151.17,505012.99,0,"1",3,2,"R",31.8,65,"D",0,21,22.7,14.6,79.9,4.6,0.1,9.5,0,4.1,1.8,12.1,2.6,-1.8,106896,-0.040646984,3.5,0.332,1,-3,"0","1",0.996,1256138.18,1,0,0,0,7.6,8.7,0.442600987695972,0.395504263606105,-0.104495736393895,"R","R",-0.0573990123040277,0.0470967240898675,14.3814787948752,13.1323414108441,1.24913738403108,0.996,1,9519
